"GENEID","GENENAME","log2FoldChange.iPSC","padj.iPSC","baseMean.iPSC","log2FoldChange.iNeurons","padj.iNeurons","baseMean.iNeurons","overlap_category","mean_abs_lfc","direction_concordant"
"ENSG00000250575","",1.61501149388999,0.159707030182281,114.462260501517,2.06270747720007,0.00900121184331958,224.447838065136,"Only_iNeurons",1.83885948554503,NA
"ENSG00000019549","SNAI2",0.269130638135847,0.999991169262577,17.0426331971855,3.26187241721568,8.75765071379553e-06,377.331683983865,"Only_iNeurons",1.76550152767576,NA
"ENSG00000107485","GATA3",1.12492948895723,0.999991169262577,15.6380480091392,2.3936059331479,0.02629916508391,36.2221715914657,"Only_iNeurons",1.75926771105256,NA
"ENSG00000102755","FLT1",0.0888829282528023,0.999991169262577,4956.68239152253,3.30576101861256,0.00173130087814295,124.365305061786,"Only_iNeurons",1.69732197343268,NA
"ENSG00000245904","BTG1-DT",0.458352443042787,0.999991169262577,25.5246669665687,2.80089255012033,0.0143285065544378,28.6808165027155,"Only_iNeurons",1.62962249658156,NA
"ENSG00000108515","ENO3",0.631969293059103,0.647966064397009,198.577480332789,2.62291108397747,0.0170349912406678,323.101906909698,"Only_iNeurons",1.62744018851828,NA
"ENSG00000138080","EMILIN1",0.58123387227142,0.98896867922178,119.756074865805,2.63764374026603,0.00974991307023045,696.269426369541,"Only_iNeurons",1.60943880626872,NA
"ENSG00000108821","COL1A1",0.229871779238425,0.999991169262577,3338.32009345308,2.98625113901279,0.013588734525102,13132.4819464994,"Only_iNeurons",1.60806145912561,NA
"ENSG00000157227","MMP14",0.264025584867292,0.918564540730056,2776.77419048578,2.93067342170214,0.000976975972236625,1911.20254031618,"Only_iNeurons",1.59734950328471,NA
"ENSG00000147889","CDKN2A",0.264088937514517,0.999991169262577,8.03958382527596,2.91577643986707,0.0442574855239806,83.0429010999901,"Only_iNeurons",1.58993268869079,NA
"ENSG00000198467","TPM2",-0.419002589507588,0.844303170140072,3395.0668580893,2.69508118269228,0.0086294614547487,2651.2783169784,"Only_iNeurons",1.55704188609994,NA
"ENSG00000180318","ALX1",0.716397851739228,0.999991169262577,7.92833940548803,2.35082350663798,0.0399946477470075,37.8431222884813,"Only_iNeurons",1.5336106791886,NA
"ENSG00000105329","TGFB1",0.348488511855329,0.999991169262577,227.922745432494,2.64017553617151,2.78573394883017e-18,901.408289977971,"Only_iNeurons",1.49433202401342,NA
"ENSG00000137331","IER3",-0.240161488135775,0.999991169262577,516.295857707891,2.66384047230714,3.71043805247033e-05,334.188103837574,"Only_iNeurons",1.45200098022146,NA
"ENSG00000174807","CD248",-0.197144514194578,0.999991169262577,149.843676501546,2.70322826981837,0.0151888114280973,348.357247644961,"Only_iNeurons",1.45018639200648,NA
"ENSG00000003436","TFPI",0.638570992666648,0.999991169262577,83.5417953352732,2.2070681431033,0.0220531242060353,315.903252589297,"Only_iNeurons",1.42281956788497,NA
"ENSG00000117318","ID3",-0.154100257840973,0.999991169262577,2524.04390671703,2.59456426506059,0.00974991307023045,1775.77952682549,"Only_iNeurons",1.37433226145078,NA
"ENSG00000105499","PLA2G4C",-0.927603138263294,0.739354364471733,217.955625864505,-1.8203312174806,0.0170349912406678,69.9172132784745,"Only_iNeurons",1.37396717787195,NA
"ENSG00000166482","MFAP4",-0.100685643738806,0.999991169262577,137.441449967407,2.64657301552242,0.00816755837445593,794.730722176722,"Only_iNeurons",1.37362932963061,NA
"ENSG00000131951","LRRC9",-0.487490322535523,0.999991169262577,28.4429487096782,-2.24100519418814,0.0030225302051371,48.0718165802204,"Only_iNeurons",1.36424775836183,NA
"ENSG00000100918","REC8",-0.675311554134784,0.427431666465844,694.284801457263,-2.03971565386568,0.00165841616830089,1332.21696658354,"Only_iNeurons",1.35751360400023,NA
"ENSG00000221869","CEBPD",0.435907330549752,0.999991169262577,51.0485739332131,2.27894132069485,0.0428312179950176,40.3261973715523,"Only_iNeurons",1.3574243256223,NA
"ENSG00000187416","LHFPL3",-0.273580090070798,0.999991169262577,19.2477936022899,-2.32675026818256,0.0488470388446372,318.236314619614,"Only_iNeurons",1.30016517912668,NA
"ENSG00000006756","ARSD",-1.14583264640931,0.43500911056446,196.490264431357,-1.44100971046552,0.00326878394568857,843.753180091455,"Only_iNeurons",1.29342117843741,NA
"ENSG00000250786","SNHG18",-0.0525453467281407,0.999991169262577,157.031357470197,2.44031719200548,0.0235224055301775,88.283105202857,"Only_iNeurons",1.24643126936681,NA
"ENSG00000163702","IL17RC",0.097544236054946,0.999991169262577,282.489292891712,2.34610403248425,0.0392594284826903,267.844543078603,"Only_iNeurons",1.2218241342696,NA
"ENSG00000204969","PCDHA2",-0.386731077163246,0.999991169262577,64.7386074447624,-2.05685483589599,0.00140596431695264,503.873091338571,"Only_iNeurons",1.22179295652962,NA
"ENSG00000267470","ZNF571-AS1",-0.20014882142343,0.999991169262577,42.9740894476392,-2.2010071942157,7.08994479362409e-06,192.919888169523,"Only_iNeurons",1.20057800781956,NA
"ENSG00000137573","SULF1",-0.0761543529550678,0.999991169262577,238.068898033328,2.2757623847482,0.0110738282176699,1341.23514689153,"Only_iNeurons",1.17595836885164,NA
"ENSG00000125968","ID1",-0.150873472240388,0.999991169262577,1790.15099334411,2.17573431908148,0.000890513846161822,1196.82212320938,"Only_iNeurons",1.16330389566094,NA
"ENSG00000155511","GRIA1",0.332247963534712,0.999991169262577,24.7235078047551,-1.98990966103308,0.00846595821874868,1801.79376036912,"Only_iNeurons",1.1610788122839,NA
"ENSG00000080573","COL5A3",-0.0451631609461236,0.999991169262577,69.8498529354565,2.24451518203367,0.0328063052009226,552.601478319559,"Only_iNeurons",1.1448391714899,NA
"ENSG00000287038","",0.156216520404582,0.999991169262577,62.4041459065455,-2.05113599139648,0.0442574855239806,64.0527714464181,"Only_iNeurons",1.10367625590053,NA
"ENSG00000259605","",-0.0573137137445886,0.999991169262577,73.9260144018656,2.12492280175692,0.0120938739782044,56.7124508208275,"Only_iNeurons",1.09111825775075,NA
"ENSG00000066382","MPPED2",-0.574427223368606,0.999991169262577,87.5612358478868,-1.60491037054531,0.022314096184239,802.06823514031,"Only_iNeurons",1.08966879695696,NA
"ENSG00000176884","GRIN1",0.253927748513205,0.999991169262577,66.1678496016354,-1.9185255251055,0.000183399685543534,470.200779499985,"Only_iNeurons",1.08622663680935,NA
"ENSG00000071205","ARHGAP10",-0.107898473915991,0.999991169262577,188.700641103217,2.03181359797683,0.000524473494661831,246.385113784968,"Only_iNeurons",1.06985603594641,NA
"ENSG00000162745","OLFML2B",-0.207281668957639,0.999991169262577,305.417632533972,1.89241308602587,0.00998103795461967,322.895108901397,"Only_iNeurons",1.04984737749176,NA
"ENSG00000006327","TNFRSF12A",-0.169022878678025,0.999991169262577,1104.9752675085,1.9112858457085,0.0418606060067189,433.837855454016,"Only_iNeurons",1.04015436219326,NA
"ENSG00000274588","DGKK",-0.55123309595387,0.726337402840695,651.254951166426,-1.52496458485268,0.0412204761415066,120.520879718942,"Only_iNeurons",1.03809884040328,NA
"ENSG00000142694","EVA1B",0.0190579228301425,0.999991169262577,187.299456509404,2.02644335221527,0.00699427848817794,285.977518617949,"Only_iNeurons",1.02275063752271,NA
"ENSG00000140682","TGFB1I1",-0.0914603909110704,0.999991169262577,189.846398202745,1.94371565800356,0.0169052331459302,349.503554155107,"Only_iNeurons",1.01758802445731,NA
"ENSG00000106333","PCOLCE",0.305783396872238,0.930612008270702,1080.57602344889,1.7029478435799,0.0490994113264446,406.933974461314,"Only_iNeurons",1.00436562022607,NA
